SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;OrderQuantity;UnitPrice;SalesAmount;ResellerName;NumberEmployees;AnnualRevenue;YearOpened;City;StateProvinceName;EnglishCountryRegionName;EnglishProductName;EnglishProductSubcategoryName;EnglishProductCategoryName
SO69418;2013-10-29 00:00:00.000;559;381;281;7;12,144;85,008;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Chain;Chains;Components
SO69418;2013-10-29 00:00:00.000;467;381;281;3;14,694;44,082;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Half-Finger Gloves, L;Gloves;Clothing
SO69418;2013-10-29 00:00:00.000;601;381;281;1;32,394;32,394;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;LL Bottom Bracket;Bottom Brackets;Components
SO69418;2013-10-29 00:00:00.000;594;381;281;5;112,998;338,994;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Mountain-500 Silver, 48;Mountain Bikes;Bikes
SO69418;2013-10-29 00:00:00.000;359;381;281;2;1376,994;2753,988;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Mountain-200 Black, 38;Mountain Bikes;Bikes
SO69418;2013-10-29 00:00:00.000;357;381;281;4;1391,994;5567,976;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Mountain-200 Silver, 46;Mountain Bikes;Bikes
SO69418;2013-10-29 00:00:00.000;558;381;281;1;242,994;242,994;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;HL Crankset;Cranksets;Components
SO69418;2013-10-29 00:00:00.000;306;381;281;3;809,76;2429,28;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;HL Mountain Frame - Black, 38;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;512;381;281;1;218,454;218,454;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;ML Mountain Frame-W - Silver, 42;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;295;381;281;3;818,70;2456,10;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;HL Mountain Frame - Silver, 46;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;592;381;281;2;112,998;135,5976;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Mountain-500 Silver, 42;Mountain Bikes;Bikes
SO69418;2013-10-29 00:00:00.000;361;381;281;2;1376,994;2753,988;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;Mountain-200 Black, 42;Mountain Bikes;Bikes
SO69418;2013-10-29 00:00:00.000;516;381;281;6;23,484;140,904;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;ML Mountain Seat/Saddle;Saddles;Components
SO69418;2013-10-29 00:00:00.000;527;381;281;4;158,43;633,72;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;LL Mountain Frame - Silver, 52;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;511;381;281;3;218,454;655,362;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;ML Mountain Frame-W - Silver, 40;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;531;381;281;1;149,874;149,874;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;LL Mountain Frame - Black, 42;Mountain Frames;Components
SO69418;2013-10-29 00:00:00.000;533;381;281;1;149,874;149,874;Bicycle Lines Distributors;83;300000,00;1993;Saint Louis;Missouri;United States;LL Mountain Frame - Black, 48;Mountain Frames;Components
SO69419;2013-10-29 00:00:00.000;483;207;285;3;72,00;216,00;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Hitch Rack - 4-Bike;Bike Racks;Accessories
SO69419;2013-10-29 00:00:00.000;491;207;285;3;32,394;97,182;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Short-Sleeve Classic Jersey, XL;Jerseys;Clothing
SO69419;2013-10-29 00:00:00.000;476;207;285;6;41,994;251,964;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Women's Mountain Shorts, L;Shorts;Clothing
SO69419;2013-10-29 00:00:00.000;474;207;285;5;41,994;209,97;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Women's Mountain Shorts, S;Shorts;Clothing
SO69419;2013-10-29 00:00:00.000;475;207;285;4;41,994;167,976;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Women's Mountain Shorts, M;Shorts;Clothing
SO69419;2013-10-29 00:00:00.000;471;207;285;2;38,10;76,20;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Classic Vest, S;Vests;Clothing
SO69419;2013-10-29 00:00:00.000;359;207;285;2;1376,994;2753,988;Lubricant and Grease Suppliers;30;150000,00;2000;Rocky Mount;North Carolina;United States;Mountain-200 Black, 38;Mountain Bikes;Bikes
SO69420;2013-10-29 00:00:00.000;476;289;293;4;41,994;167,976;Moderately-Priced Bikes Store;39;150000,00;1978;Renton;Washington;United States;Women's Mountain Shorts, L;Shorts;Clothing
SO69420;2013-10-29 00:00:00.000;359;289;293;1;1376,994;1376,994;Moderately-Priced Bikes Store;39;150000,00;1978;Renton;Washington;United States;Mountain-200 Black, 38;Mountain Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;569;199;293;2;445,41;890,82;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-3000 Yellow, 50;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;579;199;293;3;728,91;2186,73;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-2000 Blue, 54;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;506;199;293;1;200,052;200,052;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;LL Touring Frame - Yellow, 44;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;492;199;293;4;602,346;2409,384;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;HL Touring Frame - Yellow, 60;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;565;199;293;5;445,41;2227,05;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-3000 Blue, 54;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;566;199;293;1;445,41;445,41;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-3000 Blue, 58;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;570;199;293;3;445,41;1336,23;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-3000 Yellow, 54;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;572;199;293;2;445,41;890,82;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-3000 Yellow, 62;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;577;199;293;1;728,91;728,91;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-2000 Blue, 46;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;561;199;293;3;1430,442;4291,326;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-1000 Yellow, 46;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;523;199;293;2;31,584;63,168;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;HL Touring Seat/Saddle;Saddles;Components
SO69421;2013-10-29 00:00:00.000;493;199;293;1;200,052;200,052;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;LL Touring Frame - Yellow, 62;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;496;199;293;6;602,346;3614,076;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;HL Touring Frame - Yellow, 54;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;471;199;293;3;38,10;114,30;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Classic Vest, S;Vests;Clothing
SO69421;2013-10-29 00:00:00.000;499;199;293;2;602,346;1204,692;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;HL Touring Frame - Blue, 54;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;560;199;293;4;728,91;2915,64;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;Touring-2000 Blue, 60;Touring Bikes;Bikes
SO69421;2013-10-29 00:00:00.000;502;199;293;3;200,052;600,156;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;LL Touring Frame - Blue, 50;Touring Frames;Components
SO69421;2013-10-29 00:00:00.000;498;199;293;3;602,346;1807,038;Authorized Bike Sales and Rental;95;300000,00;1984;Renton;Washington;United States;HL Touring Frame - Blue, 50;Touring Frames;Components
SO69422;2013-10-29 00:00:00.000;555;650;282;2;63,90;127,80;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Front Brakes;Brakes;Components
SO69422;2013-10-29 00:00:00.000;480;650;282;6;1,374;8,244;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Patch Kit/8 Patches;Tires and Tubes;Accessories
SO69422;2013-10-29 00:00:00.000;400;650;282;2;37,152;74,304;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;ML Mountain Handlebars;Handlebars;Components
SO69422;2013-10-29 00:00:00.000;532;650;282;6;149,874;899,244;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Black, 44;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;234;650;282;12;28,9942;340,9718;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;490;650;282;10;32,394;323,94;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Short-Sleeve Classic Jersey, L;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;225;650;282;12;5,2142;61,319;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;AWC Logo Cap;Caps;Clothing
SO69422;2013-10-29 00:00:00.000;544;650;282;4;48,594;194,376;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Pedal;Pedals;Components
SO69422;2013-10-29 00:00:00.000;515;650;282;4;16,272;65,088;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Seat/Saddle;Saddles;Components
SO69422;2013-10-29 00:00:00.000;517;650;282;3;31,584;94,752;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Seat/Saddle;Saddles;Components
SO69422;2013-10-29 00:00:00.000;531;650;282;4;149,874;599,496;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Black, 42;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;524;650;282;4;158,43;633,72;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Silver, 42;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;527;650;282;3;158,43;475,29;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Silver, 52;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;298;650;282;5;809,76;4048,80;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Frame - Black, 42;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;295;650;282;5;818,70;4093,50;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Frame - Silver, 46;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;488;650;282;8;32,394;259,152;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Short-Sleeve Classic Jersey, S;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;491;650;282;13;31,3142;398,9429;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Short-Sleeve Classic Jersey, XL;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;476;650;282;3;41,994;125,982;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Women's Mountain Shorts, L;Shorts;Clothing
SO69422;2013-10-29 00:00:00.000;463;650;282;4;14,694;58,776;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Half-Finger Gloves, S;Gloves;Clothing
SO69422;2013-10-29 00:00:00.000;465;650;282;7;14,694;102,858;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Half-Finger Gloves, M;Gloves;Clothing
SO69422;2013-10-29 00:00:00.000;472;650;282;5;38,10;190,50;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Classic Vest, M;Vests;Clothing
SO69422;2013-10-29 00:00:00.000;487;650;282;13;31,8942;406,3321;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Hydration Pack - 70 oz.;Hydration Packs;Accessories
SO69422;2013-10-29 00:00:00.000;483;650;282;8;72,00;576,00;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Hitch Rack - 4-Bike;Bike Racks;Accessories
SO69422;2013-10-29 00:00:00.000;484;650;282;8;4,77;38,16;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Bike Wash - Dissolver;Cleaners;Accessories
SO69422;2013-10-29 00:00:00.000;603;650;282;6;72,894;437,364;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Bottom Bracket;Bottom Brackets;Components
SO69422;2013-10-29 00:00:00.000;591;650;282;2;112,998;135,5976;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-500 Silver, 40;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;359;650;282;2;1376,994;2753,988;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-200 Black, 38;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;353;650;282;7;1391,994;9743,958;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-200 Silver, 38;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;559;650;282;5;12,144;60,72;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Chain;Chains;Components
SO69422;2013-10-29 00:00:00.000;556;650;282;2;105,294;210,588;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Crankset;Cranksets;Components
SO69422;2013-10-29 00:00:00.000;551;650;282;5;158,43;792,15;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Silver, 40;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;306;650;282;4;809,76;3239,04;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Frame - Black, 38;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;398;650;282;5;26,724;133,62;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Handlebars;Handlebars;Components
SO69422;2013-10-29 00:00:00.000;542;650;282;3;24,294;72,882;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Pedal;Pedals;Components
SO69422;2013-10-29 00:00:00.000;543;650;282;2;37,254;74,508;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;ML Mountain Pedal;Pedals;Components
SO69422;2013-10-29 00:00:00.000;477;650;282;6;2,994;17,964;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Water Bottle - 30 oz.;Bottles and Cages;Accessories
SO69422;2013-10-29 00:00:00.000;501;650;282;4;72,876;291,504;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Rear Derailleur;Derailleurs;Components
SO69422;2013-10-29 00:00:00.000;357;650;282;7;1391,994;9743,958;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-200 Silver, 46;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;601;650;282;4;32,394;129,576;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Bottom Bracket;Bottom Brackets;Components
SO69422;2013-10-29 00:00:00.000;309;650;282;6;818,70;4912,20;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Frame - Silver, 38;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;533;650;282;3;149,874;449,622;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Black, 48;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;512;650;282;2;218,454;436,908;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;ML Mountain Frame-W - Silver, 42;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;595;650;282;2;112,998;135,5976;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-500 Silver, 52;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;592;650;282;4;112,998;271,1952;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-500 Silver, 42;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;217;650;282;14;20,2942;278,4364;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO69422;2013-10-29 00:00:00.000;231;650;282;6;29,994;179,964;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;214;650;282;12;20,2942;238,6598;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO69422;2013-10-29 00:00:00.000;467;650;282;5;14,694;73,47;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Half-Finger Gloves, L;Gloves;Clothing
SO69422;2013-10-29 00:00:00.000;511;650;282;2;218,454;436,908;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;ML Mountain Frame-W - Silver, 40;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;558;650;282;1;242,994;242,994;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Crankset;Cranksets;Components
SO69422;2013-10-29 00:00:00.000;237;650;282;6;29,994;179,964;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO69422;2013-10-29 00:00:00.000;474;650;282;4;41,994;167,976;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Women's Mountain Shorts, S;Shorts;Clothing
SO69422;2013-10-29 00:00:00.000;552;650;282;8;54,894;439,152;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Front Derailleur;Derailleurs;Components
SO69422;2013-10-29 00:00:00.000;222;650;282;10;20,994;209,94;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO69422;2013-10-29 00:00:00.000;599;650;282;2;323,994;647,988;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-500 Black, 48;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;355;650;282;11;1345,5942;14505,5055;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-200 Silver, 42;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;471;650;282;13;36,83;469,2142;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Classic Vest, S;Vests;Clothing
SO69422;2013-10-29 00:00:00.000;593;650;282;1;112,998;67,7988;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;Mountain-500 Silver, 44;Mountain Bikes;Bikes
SO69422;2013-10-29 00:00:00.000;290;650;282;2;818,70;1637,40;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;HL Mountain Frame - Silver, 42;Mountain Frames;Components
SO69422;2013-10-29 00:00:00.000;516;650;282;5;23,484;117,42;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;ML Mountain Seat/Saddle;Saddles;Components
SO69422;2013-10-29 00:00:00.000;525;650;282;5;158,43;792,15;Permanent Finish Products;100;300000,00;2003;Reno;Nevada;United States;LL Mountain Frame - Silver, 44;Mountain Frames;Components
SO69423;2013-10-29 00:00:00.000;474;307;293;6;41,994;251,964;Riding Associates;33;150000,00;1982;Puyallup;Washington;United States;Women's Mountain Shorts, S;Shorts;Clothing
SO69423;2013-10-29 00:00:00.000;475;307;293;1;41,994;41,994;Riding Associates;33;150000,00;1982;Puyallup;Washington;United States;Women's Mountain Shorts, M;Shorts;Clothing
SO69424;2013-10-29 00:00:00.000;483;310;281;6;72,00;432,00;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;Hitch Rack - 4-Bike;Bike Racks;Accessories
SO69424;2013-10-29 00:00:00.000;471;310;281;1;38,10;38,10;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;Classic Vest, S;Vests;Clothing
SO69424;2013-10-29 00:00:00.000;491;310;281;3;32,394;97,182;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;Short-Sleeve Classic Jersey, XL;Jerseys;Clothing
SO69424;2013-10-29 00:00:00.000;481;310;281;10;5,394;53,94;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;Racing Socks, M;Socks;Clothing
SO69424;2013-10-29 00:00:00.000;482;310;281;28;4,495;113,274;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;Racing Socks, L;Socks;Clothing
SO69424;2013-10-29 00:00:00.000;225;310;281;1;5,394;5,394;Orange Bicycle Company;32;150000,00;1988;Peoria;Illinois;United States;AWC Logo Cap;Caps;Clothing
SO69425;2013-10-29 00:00:00.000;436;527;287;1;356,898;356,898;Fun Times Club;14;80000,00;1986;Parker;Colorado;United States;ML Road Frame-W - Yellow, 48;Road Frames;Components
SO69425;2013-10-29 00:00:00.000;418;527;287;1;356,898;356,898;Fun Times Club;14;80000,00;1986;Parker;Colorado;United States;ML Road Frame-W - Yellow, 38;Road Frames;Components
SO69425;2013-10-29 00:00:00.000;408;527;287;3;72,162;216,486;Fun Times Club;14;80000,00;1986;Parker;Colorado;United States;HL Road Handlebars;Handlebars;Components
SO69426;2013-10-29 00:00:00.000;382;638;292;4;672,294;2689,176;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-550-W Yellow, 38;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;440;638;292;2;858,90;1717,80;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;HL Road Frame - Black, 44;Road Frames;Components
SO69426;2013-10-29 00:00:00.000;546;638;292;3;37,254;111,762;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;ML Road Pedal;Pedals;Components
SO69426;2013-10-29 00:00:00.000;384;638;292;7;672,294;4706,058;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-550-W Yellow, 40;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;581;638;292;7;1020,594;7144,158;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-350-W Yellow, 42;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;231;638;292;6;29,994;179,964;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO69426;2013-10-29 00:00:00.000;467;638;292;2;14,694;29,388;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Half-Finger Gloves, L;Gloves;Clothing
SO69426;2013-10-29 00:00:00.000;483;638;292;14;69,60;954,912;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Hitch Rack - 4-Bike;Bike Racks;Accessories
SO69426;2013-10-29 00:00:00.000;222;638;292;8;20,994;167,952;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Sport-100 Helmet, Blue;Helmets;Accessories
SO69426;2013-10-29 00:00:00.000;491;638;292;5;32,394;161,97;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Short-Sleeve Classic Jersey, XL;Jerseys;Clothing
SO69426;2013-10-29 00:00:00.000;214;638;292;2;20,994;41,988;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Sport-100 Helmet, Red;Helmets;Accessories
SO69426;2013-10-29 00:00:00.000;436;638;292;4;356,898;1427,592;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;ML Road Frame-W - Yellow, 48;Road Frames;Components
SO69426;2013-10-29 00:00:00.000;471;638;292;16;34,925;530,86;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Classic Vest, S;Vests;Clothing
SO69426;2013-10-29 00:00:00.000;255;638;292;4;202,332;809,328;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;LL Road Frame - Black, 58;Road Frames;Components
SO69426;2013-10-29 00:00:00.000;237;638;292;5;29,994;149,97;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO69426;2013-10-29 00:00:00.000;386;638;292;2;672,294;1344,588;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-550-W Yellow, 42;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;225;638;292;6;5,394;32,364;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;AWC Logo Cap;Caps;Clothing
SO69426;2013-10-29 00:00:00.000;217;638;292;4;20,994;83,976;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Sport-100 Helmet, Black;Helmets;Accessories
SO69426;2013-10-29 00:00:00.000;234;638;292;14;28,9942;397,8004;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO69426;2013-10-29 00:00:00.000;243;638;292;2;858,90;1717,80;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;HL Road Frame - Red, 44;Road Frames;Components
SO69426;2013-10-29 00:00:00.000;490;638;292;2;32,394;64,788;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Short-Sleeve Classic Jersey, L;Jerseys;Clothing
SO69426;2013-10-29 00:00:00.000;480;638;292;4;1,374;5,496;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Patch Kit/8 Patches;Tires and Tubes;Accessories
SO69426;2013-10-29 00:00:00.000;605;638;292;5;323,994;1619,97;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-750 Black, 48;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;606;638;292;5;323,994;1619,97;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-750 Black, 52;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;584;638;292;1;323,994;323,994;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-750 Black, 58;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;390;638;292;2;672,294;1344,588;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-550-W Yellow, 48;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;580;638;292;7;1020,594;7144,158;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-350-W Yellow, 40;Road Bikes;Bikes
SO69426;2013-10-29 00:00:00.000;583;638;292;10;1020,594;10205,94;Metropolitan Equipment;96;300000,00;1990;Paris;Seine (Paris);France;Road-350-W Yellow, 48;Road Bikes;Bikes
